loan_id,origination_month,channel,product,region,credit_score,risk_band,principal_ugx,term_months,apr,months_on_book,days_past_due,delinquency_bucket,loan_status,months_to_default,principal_repaid_ugx,outstanding_ugx,contact_strategy
LN-509953,2025-10,Agent network,Asset finance,Central,451,Subprime,910000.0,12,0.3614,8,130,90+,Default,3.0,97300.0,812700.0,Call + SMS
LN-509954,2025-10,Branch,Salary advance,Central,399,Subprime,3251000.0,6,0.3722,6,0,Current,Closed,,3251000.0,0.0,None
LN-509955,2025-10,Branch,Asset finance,Western,470,Subprime,653000.0,18,0.352,8,0,Current,Current,,301600.0,351400.0,SMS only
LN-509956,2025-10,Digital app,Consumer durable,Central,585,Subprime,1090000.0,6,0.3812,6,12,1-29,Closed,,1090000.0,0.0,SMS only
LN-509957,2025-10,Branch,SME working capital,Eastern,602,Subprime,2498000.0,12,0.3659,8,0,Current,Current,,1536900.0,961100.0,Field visit
LN-509958,2025-10,Branch,SME working capital,Eastern,618,Subprime,2050000.0,9,0.3653,8,0,Current,Current,,1811900.0,238100.0,SMS only
LN-509959,2025-10,Partner retail,Consumer durable,Northern,483,Subprime,2235000.0,12,0.3476,8,12,1-29,Current,,1542400.0,692600.0,Field visit
LN-509960,2025-10,Digital app,Consumer durable,Eastern,705,Prime,3947000.0,6,0.2183,6,0,Current,Closed,,3947000.0,0.0,Call + SMS
LN-509961,2025-10,Agent network,Consumer durable,Central,481,Subprime,1941000.0,9,0.3929,8,0,Current,Current,,1725800.0,215200.0,Call + SMS
LN-509962,2025-10,Partner retail,Consumer durable,Eastern,658,Near-prime,1076000.0,9,0.2947,8,0,Current,Current,,959700.0,116300.0,SMS only
LN-509963,2025-10,Agent network,SME working capital,Central,562,Subprime,1521000.0,18,0.3923,8,0,Current,Current,,675000.0,846000.0,Call + SMS
LN-509964,2025-10,Partner retail,Salary advance,Central,629,Near-prime,708000.0,12,0.3172,8,0,Current,Current,,485500.0,222500.0,SMS only
LN-509965,2025-10,Agent network,SME working capital,Northern,526,Subprime,1218000.0,9,0.3663,8,68,60-89,Delinquent,,1024200.0,193800.0,Field visit
LN-509966,2025-10,Agent network,Salary advance,Northern,544,Subprime,2248000.0,6,0.3529,6,130,90+,Default,4.0,212300.0,2035700.0,SMS only
LN-509967,2025-10,Branch,Asset finance,Northern,507,Subprime,1048000.0,12,0.3882,8,35,30-59,Delinquent,8.0,428600.0,619400.0,Field visit
LN-509968,2025-10,Branch,Consumer durable,Northern,533,Subprime,1956000.0,6,0.3938,6,0,Current,Closed,,1956000.0,0.0,Call + SMS
LN-509969,2025-10,Agent network,SME working capital,Central,611,Subprime,926000.0,6,0.3481,6,38,30-59,Closed,,926000.0,0.0,SMS only
LN-509970,2025-10,Branch,Salary advance,Eastern,586,Subprime,1838000.0,6,0.3842,6,0,Current,Closed,,1838000.0,0.0,Call + SMS
LN-509971,2025-10,Branch,Salary advance,Central,692,Near-prime,5541000.0,12,0.2927,8,0,Current,Current,,3338900.0,2202100.0,SMS only
LN-509972,2025-10,Digital app,Asset finance,Central,771,Prime,1358000.0,12,0.2103,8,0,Current,Current,,914100.0,443900.0,None
LN-509973,2025-10,Digital app,SME working capital,Central,527,Subprime,2201000.0,6,0.3789,6,0,Current,Closed,,2201000.0,0.0,SMS only
LN-509974,2025-10,Agent network,Consumer durable,Western,584,Subprime,1447000.0,12,0.3885,8,12,1-29,Current,,928300.0,518700.0,Call + SMS
LN-509975,2025-10,Branch,Consumer durable,Central,581,Subprime,1928000.0,12,0.3446,8,0,Current,Current,,1288200.0,639800.0,Call + SMS
LN-509976,2025-10,Digital app,Consumer durable,Northern,687,Near-prime,601000.0,18,0.2975,8,0,Current,Current,,264200.0,336800.0,Field visit
LN-509977,2025-10,Agent network,Consumer durable,Central,554,Subprime,568000.0,12,0.3855,8,0,Current,Current,,376500.0,191500.0,SMS only
LN-509978,2025-10,Agent network,Salary advance,Central,615,Subprime,2320000.0,18,0.394,8,0,Current,Current,,1011700.0,1308300.0,SMS only
LN-509979,2025-10,Agent network,Salary advance,Central,419,Subprime,1778000.0,12,0.3858,8,0,Current,Current,,1069500.0,708500.0,Call + SMS
LN-509980,2025-10,Digital app,Salary advance,Western,621,Near-prime,435000.0,12,0.3259,8,65,60-89,Delinquent,8.0,107800.0,327200.0,Call + SMS
LN-509981,2025-10,Branch,Asset finance,Western,652,Near-prime,730000.0,12,0.3153,8,0,Current,Current,,476200.0,253800.0,Call + SMS
LN-509982,2025-10,Digital app,Salary advance,Western,613,Subprime,2262000.0,18,0.3873,8,95,90+,Default,4.0,686300.0,1575700.0,Call + SMS
LN-509983,2025-10,Agent network,Consumer durable,Eastern,592,Subprime,1994000.0,12,0.3783,8,0,Current,Current,,1260500.0,733500.0,Call + SMS
LN-509984,2025-10,Digital app,SME working capital,Central,647,Near-prime,3372000.0,12,0.3243,8,0,Current,Current,,2106200.0,1265800.0,Call + SMS
LN-509985,2025-10,Partner retail,SME working capital,Northern,466,Subprime,7479000.0,12,0.3573,8,12,1-29,Current,,4974200.0,2504800.0,Field visit
LN-509986,2025-10,Agent network,Salary advance,Central,574,Subprime,848000.0,12,0.3821,8,190,90+,Default,6.0,287700.0,560300.0,Call + SMS
LN-509987,2025-10,Branch,Asset finance,Central,632,Near-prime,241000.0,18,0.3267,8,0,Current,Current,,98700.0,142300.0,Call + SMS
LN-509988,2025-10,Branch,Consumer durable,Central,594,Subprime,1963000.0,9,0.364,8,0,Current,Current,,1619000.0,344000.0,SMS only
LN-509989,2025-10,Agent network,Asset finance,Central,616,Subprime,2294000.0,18,0.3638,8,0,Current,Current,,1017200.0,1276800.0,Field visit
LN-509990,2025-10,Partner retail,Asset finance,Western,448,Subprime,2987000.0,18,0.3723,8,0,Current,Current,,1254800.0,1732200.0,Field visit
LN-509991,2025-10,Branch,Salary advance,Northern,581,Subprime,2314000.0,24,0.375,8,0,Current,Current,,741000.0,1573000.0,SMS only
LN-509992,2025-10,Agent network,SME working capital,Western,501,Subprime,4321000.0,18,0.3519,8,0,Current,Current,,2005900.0,2315100.0,Field visit
LN-509993,2025-10,Branch,Consumer durable,Western,523,Subprime,984000.0,18,0.3511,8,0,Current,Current,,397300.0,586700.0,SMS only
LN-509994,2025-10,Agent network,Consumer durable,Western,600,Subprime,479000.0,18,0.3743,8,190,90+,Default,5.0,254300.0,224700.0,SMS only
LN-509995,2025-10,Agent network,Consumer durable,Central,537,Subprime,1418000.0,9,0.3702,8,0,Current,Current,,1242500.0,175500.0,SMS only
LN-509996,2025-10,Partner retail,Consumer durable,Central,582,Subprime,1050000.0,12,0.3545,8,0,Current,Current,,642300.0,407700.0,Field visit
LN-509997,2025-10,Agent network,Salary advance,Central,537,Subprime,1191000.0,12,0.3486,8,0,Current,Current,,744700.0,446300.0,Call + SMS
LN-509998,2025-10,Branch,SME working capital,Eastern,563,Subprime,1363000.0,18,0.3707,8,95,90+,Default,1.0,697500.0,665500.0,Call + SMS
LN-509999,2025-10,Branch,Salary advance,Central,513,Subprime,584000.0,12,0.3553,8,0,Current,Current,,366500.0,217500.0,Call + SMS
LN-510000,2025-10,Digital app,Consumer durable,Northern,590,Subprime,1172000.0,6,0.3471,6,65,60-89,Delinquent,4.0,343600.0,828400.0,Field visit
LN-510001,2025-10,Branch,Asset finance,Eastern,660,Near-prime,5037000.0,18,0.2904,8,0,Current,Current,,2321700.0,2715300.0,SMS only
LN-510002,2025-10,Digital app,Asset finance,Northern,656,Near-prime,5376000.0,6,0.3175,6,0,Current,Closed,,5376000.0,0.0,Field visit
LN-510003,2025-10,Agent network,Salary advance,Western,448,Subprime,2355000.0,12,0.3639,8,130,90+,Default,1.0,129700.0,2225300.0,Field visit
LN-510004,2025-10,Branch,Consumer durable,Central,673,Near-prime,1655000.0,18,0.3148,8,0,Current,Current,,727700.0,927300.0,SMS only
LN-510005,2025-10,Partner retail,SME working capital,Central,559,Subprime,3419000.0,12,0.3908,8,0,Current,Current,,2259600.0,1159400.0,Field visit
LN-510006,2025-10,Agent network,Salary advance,Central,557,Subprime,1439000.0,9,0.3686,8,0,Current,Current,,1307600.0,131400.0,Call + SMS
LN-510007,2025-10,Branch,SME working capital,Eastern,622,Near-prime,1921000.0,18,0.3263,8,0,Current,Current,,789800.0,1131200.0,SMS only
LN-510008,2025-10,Digital app,Salary advance,Central,507,Subprime,2798000.0,9,0.3625,8,0,Current,Current,,2267200.0,530800.0,Call + SMS
LN-510009,2025-10,Branch,Consumer durable,Central,494,Subprime,500000.0,18,0.3954,8,0,Current,Current,,217300.0,282700.0,SMS only
LN-510010,2025-10,Partner retail,SME working capital,Western,636,Near-prime,3907000.0,24,0.3229,8,0,Current,Current,,1259800.0,2647200.0,SMS only
LN-510011,2025-10,Branch,Salary advance,Central,605,Subprime,3629000.0,6,0.355,6,190,90+,Default,6.0,1259800.0,2369200.0,Call + SMS
LN-510012,2025-10,Branch,SME working capital,Central,752,Prime,714000.0,12,0.2268,8,0,Current,Current,,447200.0,266800.0,SMS only
LN-510013,2025-10,Digital app,Salary advance,Eastern,628,Near-prime,1973000.0,6,0.3212,6,0,Current,Closed,,1973000.0,0.0,SMS only
LN-510014,2025-10,Digital app,SME working capital,Western,728,Prime,1047000.0,12,0.212,8,0,Current,Current,,671200.0,375800.0,SMS only
LN-510015,2025-10,Agent network,Salary advance,Central,626,Near-prime,420000.0,12,0.3312,8,12,1-29,Current,,290900.0,129100.0,SMS only
LN-510016,2025-10,Digital app,Salary advance,Central,545,Subprime,2524000.0,6,0.3681,6,35,30-59,Delinquent,6.0,1250600.0,1273400.0,Call + SMS
LN-510017,2025-10,Branch,Salary advance,Central,617,Subprime,2441000.0,18,0.3605,8,0,Current,Current,,1098000.0,1343000.0,SMS only
LN-510018,2025-10,Agent network,Salary advance,Northern,603,Subprime,5524000.0,12,0.3842,8,0,Current,Current,,3528000.0,1996000.0,Call + SMS
LN-510019,2025-10,Branch,Asset finance,Central,597,Subprime,3176000.0,9,0.3487,8,0,Current,Current,,2595600.0,580400.0,Call + SMS
LN-510020,2025-10,Branch,Asset finance,Western,690,Near-prime,2977000.0,18,0.297,8,0,Current,Current,,1207700.0,1769300.0,Field visit
LN-510021,2025-10,Agent network,Salary advance,Central,523,Subprime,4947000.0,18,0.3641,8,0,Current,Current,,2303900.0,2643100.0,Call + SMS
LN-510022,2025-10,Digital app,SME working capital,Northern,568,Subprime,5195000.0,9,0.3685,8,0,Current,Current,,4259800.0,935200.0,None
LN-510023,2025-10,Digital app,Asset finance,Central,622,Near-prime,1435000.0,9,0.2912,8,0,Current,Current,,1304900.0,130100.0,SMS only
LN-510024,2025-10,Digital app,Consumer durable,Central,658,Near-prime,794000.0,24,0.3088,8,0,Current,Current,,243300.0,550700.0,Call + SMS
LN-510025,2025-10,Partner retail,Salary advance,Central,703,Prime,725000.0,18,0.2339,8,0,Current,Current,,312600.0,412400.0,None
LN-510026,2025-10,Agent network,Asset finance,Northern,564,Subprime,1010000.0,9,0.3633,8,0,Current,Current,,873700.0,136300.0,Field visit
LN-510027,2025-10,Digital app,Consumer durable,Eastern,700,Prime,1842000.0,24,0.2188,8,65,60-89,Delinquent,3.0,1004300.0,837700.0,Field visit
LN-510028,2025-10,Branch,SME working capital,Central,606,Subprime,1120000.0,12,0.3654,8,0,Current,Current,,698600.0,421400.0,SMS only
LN-510029,2025-10,Partner retail,Consumer durable,Eastern,607,Subprime,1641000.0,9,0.3442,8,35,30-59,Delinquent,7.0,604500.0,1036500.0,SMS only
LN-510030,2025-10,Partner retail,Salary advance,Central,582,Subprime,954000.0,18,0.3944,8,0,Current,Current,,394000.0,560000.0,Call + SMS
LN-510031,2025-10,Partner retail,Asset finance,Western,549,Subprime,3506000.0,12,0.3609,8,0,Current,Current,,2106900.0,1399100.0,Call + SMS
LN-510032,2025-10,Digital app,SME working capital,Central,637,Near-prime,3054000.0,12,0.3268,8,0,Current,Current,,1964500.0,1089500.0,Field visit
LN-510033,2025-10,Agent network,Consumer durable,Western,436,Subprime,2799000.0,9,0.3581,8,130,90+,Default,8.0,1129400.0,1669600.0,SMS only
LN-510034,2025-10,Branch,Consumer durable,Central,614,Subprime,1950000.0,12,0.3652,8,0,Current,Current,,1334600.0,615400.0,SMS only
LN-510035,2025-10,Digital app,SME working capital,Central,606,Subprime,1045000.0,6,0.3884,6,0,Current,Closed,,1045000.0,0.0,SMS only
LN-510036,2025-10,Partner retail,Salary advance,Western,624,Near-prime,3323000.0,18,0.3219,8,0,Current,Current,,1502000.0,1821000.0,SMS only
LN-510037,2025-10,Agent network,Salary advance,Northern,595,Subprime,2019000.0,6,0.3519,6,0,Current,Closed,,2019000.0,0.0,SMS only
LN-510038,2025-10,Branch,Asset finance,Central,500,Subprime,1620000.0,18,0.3609,8,0,Current,Current,,741100.0,878900.0,Call + SMS
LN-510039,2025-10,Branch,Consumer durable,Central,509,Subprime,2103000.0,24,0.3561,8,65,60-89,Delinquent,5.0,1086100.0,1016900.0,None
LN-510040,2025-10,Branch,Consumer durable,Central,690,Near-prime,1765000.0,9,0.2906,8,0,Current,Current,,1613800.0,151200.0,None
LN-510041,2025-10,Agent network,Salary advance,Northern,574,Subprime,2397000.0,6,0.3785,6,68,60-89,Closed,,2397000.0,0.0,SMS only
LN-510042,2025-10,Branch,Asset finance,Eastern,640,Near-prime,1665000.0,18,0.3077,8,65,60-89,Delinquent,8.0,741700.0,923300.0,None
LN-510043,2025-10,Agent network,Asset finance,Eastern,447,Subprime,716000.0,6,0.348,6,0,Current,Closed,,716000.0,0.0,SMS only
LN-510044,2025-10,Digital app,Salary advance,Central,604,Subprime,516000.0,6,0.3895,6,0,Current,Closed,,516000.0,0.0,SMS only
LN-510045,2025-10,Digital app,Consumer durable,Central,624,Near-prime,3171000.0,18,0.3015,8,0,Current,Current,,1359000.0,1812000.0,SMS only
LN-510046,2025-10,Branch,SME working capital,Central,600,Subprime,2669000.0,12,0.3919,8,95,90+,Default,6.0,578700.0,2090300.0,Field visit
LN-510047,2025-10,Branch,Asset finance,Central,497,Subprime,3086000.0,18,0.3716,8,0,Current,Current,,1392900.0,1693100.0,Call + SMS
LN-510048,2025-10,Agent network,Salary advance,Western,483,Subprime,2597000.0,24,0.395,8,0,Current,Current,,874500.0,1722500.0,SMS only
LN-510049,2025-10,Branch,SME working capital,Central,510,Subprime,1312000.0,6,0.3894,6,130,90+,Default,2.0,609000.0,703000.0,SMS only
LN-510050,2025-10,Agent network,SME working capital,Northern,701,Prime,1804000.0,12,0.2256,8,0,Current,Current,,1101100.0,702900.0,Call + SMS
LN-510051,2025-10,Agent network,Asset finance,Western,547,Subprime,1212000.0,12,0.3634,8,65,60-89,Delinquent,5.0,493500.0,718500.0,Call + SMS
LN-510052,2025-10,Branch,Asset finance,Central,658,Near-prime,527000.0,12,0.3056,8,0,Current,Current,,352400.0,174600.0,Field visit
LN-510053,2025-10,Partner retail,SME working capital,Western,582,Subprime,1381000.0,9,0.3638,8,0,Current,Current,,1119800.0,261200.0,None
LN-510054,2025-10,Branch,SME working capital,Northern,537,Subprime,669000.0,18,0.3907,8,38,30-59,Delinquent,,292200.0,376800.0,Call + SMS
LN-510055,2025-10,Agent network,Salary advance,Western,462,Subprime,1073000.0,18,0.3902,8,0,Current,Current,,499400.0,573600.0,Call + SMS
LN-510056,2025-10,Agent network,SME working capital,Northern,380,Subprime,1364000.0,9,0.3444,8,130,90+,Default,5.0,477600.0,886400.0,Call + SMS
LN-510057,2025-10,Partner retail,Asset finance,Central,656,Near-prime,2952000.0,18,0.3192,8,0,Current,Current,,1308200.0,1643800.0,SMS only
LN-510058,2025-10,Digital app,Asset finance,Eastern,685,Near-prime,4468000.0,18,0.2984,8,12,1-29,Current,,2033300.0,2434700.0,SMS only
LN-510059,2025-10,Agent network,Salary advance,Northern,572,Subprime,3738000.0,12,0.368,8,35,30-59,Delinquent,3.0,283400.0,3454600.0,Call + SMS
LN-510060,2025-10,Partner retail,Asset finance,Central,590,Subprime,1486000.0,9,0.3849,8,0,Current,Current,,1296400.0,189600.0,Field visit
LN-510061,2025-10,Partner retail,Salary advance,Central,572,Subprime,1591000.0,12,0.3854,8,0,Current,Current,,1080200.0,510800.0,None
LN-510062,2025-10,Digital app,Salary advance,Western,525,Subprime,1214000.0,12,0.364,8,35,30-59,Delinquent,8.0,161400.0,1052600.0,Call + SMS
LN-510063,2025-10,Agent network,Salary advance,Central,501,Subprime,1165000.0,6,0.3947,6,0,Current,Closed,,1165000.0,0.0,SMS only
LN-510064,2025-10,Digital app,Consumer durable,Central,653,Near-prime,1120000.0,18,0.3064,8,0,Current,Current,,476500.0,643500.0,SMS only
LN-510065,2025-10,Branch,Asset finance,Northern,750,Prime,2851000.0,9,0.214,8,0,Current,Current,,2646900.0,204100.0,Call + SMS
LN-510066,2025-10,Digital app,Consumer durable,Northern,596,Subprime,2086000.0,6,0.3658,6,0,Current,Closed,,2086000.0,0.0,SMS only
LN-510067,2025-10,Digital app,Asset finance,Central,550,Subprime,1763000.0,12,0.3775,8,0,Current,Current,,1059200.0,703800.0,None
LN-510068,2025-10,Agent network,SME working capital,Central,545,Subprime,755000.0,6,0.3826,6,12,1-29,Closed,,755000.0,0.0,SMS only
LN-510069,2025-10,Agent network,Salary advance,Western,506,Subprime,884000.0,12,0.3806,8,130,90+,Default,1.0,62800.0,821200.0,None
LN-510070,2025-10,Partner retail,Asset finance,Central,629,Near-prime,958000.0,24,0.307,8,0,Current,Current,,318500.0,639500.0,None
LN-510071,2025-10,Agent network,Asset finance,Eastern,576,Subprime,1155000.0,12,0.3614,8,0,Current,Current,,794600.0,360400.0,SMS only
LN-510072,2025-10,Agent network,Asset finance,Central,497,Subprime,926000.0,18,0.3931,8,35,30-59,Delinquent,1.0,188200.0,737800.0,SMS only
LN-510073,2025-10,Agent network,Consumer durable,Eastern,433,Subprime,1578000.0,12,0.355,8,35,30-59,Delinquent,2.0,440900.0,1137100.0,Call + SMS
LN-510074,2025-10,Partner retail,Salary advance,Eastern,527,Subprime,2079000.0,24,0.3896,8,0,Current,Current,,628300.0,1450700.0,Call + SMS
LN-510075,2025-10,Agent network,Consumer durable,Central,579,Subprime,1929000.0,12,0.3765,8,0,Current,Current,,1219200.0,709800.0,SMS only
LN-510076,2025-10,Partner retail,SME working capital,Western,703,Prime,3968000.0,12,0.2148,8,0,Current,Current,,2456900.0,1511100.0,SMS only
LN-510077,2025-10,Branch,Consumer durable,Central,463,Subprime,1427000.0,12,0.3807,8,0,Current,Current,,944000.0,483000.0,Call + SMS
LN-510078,2025-10,Branch,Salary advance,Eastern,488,Subprime,1427000.0,12,0.3626,8,0,Current,Current,,889300.0,537700.0,SMS only
LN-510079,2025-10,Branch,Salary advance,Central,550,Subprime,2179000.0,24,0.3687,8,68,60-89,Delinquent,,667600.0,1511400.0,SMS only
LN-510080,2025-10,Branch,SME working capital,Central,593,Subprime,684000.0,18,0.3452,8,0,Current,Current,,300900.0,383100.0,Field visit
LN-510081,2025-10,Branch,SME working capital,Eastern,497,Subprime,1081000.0,12,0.3497,8,130,90+,Default,2.0,497700.0,583300.0,Call + SMS
LN-510082,2025-10,Branch,SME working capital,Northern,511,Subprime,532000.0,18,0.3728,8,12,1-29,Current,,222100.0,309900.0,Field visit
LN-510083,2025-10,Digital app,SME working capital,Western,719,Prime,1625000.0,6,0.2087,6,95,90+,Default,2.0,144700.0,1480300.0,Field visit
LN-510084,2025-10,Digital app,Asset finance,Central,553,Subprime,1880000.0,18,0.3753,8,0,Current,Current,,856700.0,1023300.0,SMS only
LN-510085,2025-10,Agent network,SME working capital,Western,699,Near-prime,2574000.0,6,0.2913,6,38,30-59,Closed,,2574000.0,0.0,Call + SMS
LN-510086,2025-10,Branch,Salary advance,Central,598,Subprime,1569000.0,12,0.3771,8,0,Current,Current,,945400.0,623600.0,SMS only
LN-510087,2025-10,Digital app,Salary advance,Central,474,Subprime,776000.0,6,0.3587,6,0,Current,Closed,,776000.0,0.0,SMS only
LN-510088,2025-10,Partner retail,SME working capital,Northern,575,Subprime,1937000.0,24,0.3938,8,0,Current,Current,,649600.0,1287400.0,Field visit
LN-510089,2025-10,Branch,Salary advance,Central,418,Subprime,6737000.0,12,0.3949,8,35,30-59,Delinquent,2.0,379900.0,6357100.0,Field visit
LN-510090,2025-10,Branch,Salary advance,Western,545,Subprime,2541000.0,9,0.3486,8,0,Current,Current,,2261000.0,280000.0,Call + SMS
LN-510091,2025-10,Digital app,SME working capital,Western,550,Subprime,1418000.0,12,0.3764,8,0,Current,Current,,909300.0,508700.0,SMS only
LN-510092,2025-10,Agent network,Consumer durable,Central,514,Subprime,858000.0,6,0.3645,6,0,Current,Closed,,858000.0,0.0,Field visit
LN-510093,2025-10,Digital app,Consumer durable,Central,674,Near-prime,4842000.0,24,0.2919,8,0,Current,Current,,1485700.0,3356300.0,Call + SMS
LN-510094,2025-10,Agent network,SME working capital,Central,672,Near-prime,3349000.0,12,0.3061,8,0,Current,Current,,2312900.0,1036100.0,Field visit
LN-510095,2025-10,Partner retail,Consumer durable,Central,608,Subprime,875000.0,9,0.3702,8,0,Current,Current,,743800.0,131200.0,SMS only
LN-510096,2025-10,Agent network,Consumer durable,Western,575,Subprime,1310000.0,9,0.3456,8,95,90+,Default,1.0,553900.0,756100.0,Call + SMS
LN-510097,2025-10,Branch,SME working capital,Central,714,Prime,1596000.0,12,0.2267,8,0,Current,Current,,1022100.0,573900.0,Call + SMS
